,unitid,year,fips,level_of_study,tuition_type,tuition_fees_ft,tuition_ft,fees_ft,credit_hour_charge_pt,tuition_published,fees_published,tuition_fees_published,tuition_pub_pct_increase,fees_pub_pct_increase,ingested_at_utc
6703,180717,2021,30,1,2,20400.0,20000.0,400.0,565.0,20000.0,400.0,20400.0,,,2026-02-13T03:05:35
6704,180717,2021,30,1,3,20400.0,20000.0,400.0,565.0,20000.0,400.0,20400.0,,,2026-02-13T03:05:35
6705,180717,2021,30,1,4,20400.0,20000.0,400.0,565.0,20000.0,400.0,20400.0,,,2026-02-13T03:05:35
6706,180814,2021,31,1,2,8310.0,7560.0,750.0,315.0,7560.0,750.0,8310.0,,,2026-02-13T03:05:35
6707,180814,2021,31,1,3,8310.0,7560.0,750.0,315.0,7560.0,750.0,8310.0,,,2026-02-13T03:05:35
6708,180814,2021,31,1,4,8310.0,7560.0,750.0,315.0,7560.0,750.0,8310.0,,,2026-02-13T03:05:35
6709,180814,2021,31,2,2,11730.0,10980.0,750.0,610.0,,,,,,2026-02-13T03:05:35
6710,180814,2021,31,2,3,11730.0,10980.0,750.0,610.0,,,,,,2026-02-13T03:05:35
6711,180814,2021,31,2,4,11730.0,10980.0,750.0,610.0,,,,,,2026-02-13T03:05:35
6712,180832,2021,31,1,2,14880.0,14880.0,0.0,620.0,14880.0,0.0,14880.0,,,2026-02-13T03:05:35
6713,180832,2021,31,1,3,14880.0,14880.0,0.0,620.0,14880.0,0.0,14880.0,,,2026-02-13T03:05:35
6714,180832,2021,31,1,4,14880.0,14880.0,0.0,620.0,14880.0,0.0,14880.0,,,2026-02-13T03:05:35
6715,180832,2021,31,2,2,12294.0,12294.0,0.0,683.0,,,,,,2026-02-13T03:05:35
6716,180832,2021,31,2,3,12294.0,12294.0,0.0,683.0,,,,,,2026-02-13T03:05:35
6717,180832,2021,31,2,4,12294.0,12294.0,0.0,683.0,,,,,,2026-02-13T03:05:35
6718,180878,2021,31,1,2,17766.0,16716.0,1050.0,597.0,16716.0,1050.0,17766.0,,,2026-02-13T03:05:35
6719,180878,2021,31,1,3,17766.0,16716.0,1050.0,597.0,16716.0,1050.0,17766.0,,,2026-02-13T03:05:35
6720,180878,2021,31,1,4,17766.0,16716.0,1050.0,597.0,16716.0,1050.0,17766.0,,,2026-02-13T03:05:35
6721,180878,2021,31,2,2,24823.0,23328.0,1495.0,545.0,,,,,,2026-02-13T03:05:35
6722,180878,2021,31,2,3,24823.0,23328.0,1495.0,545.0,,,,,,2026-02-13T03:05:35
6723,180878,2021,31,2,4,24823.0,23328.0,1495.0,545.0,,,,,,2026-02-13T03:05:35
6724,180902,2021,31,1,2,3210.0,2760.0,450.0,92.0,2760.0,450.0,3210.0,,,2026-02-13T03:05:35
6725,180902,2021,31,1,3,3210.0,2760.0,450.0,92.0,2760.0,450.0,3210.0,,,2026-02-13T03:05:35
6726,180902,2021,31,1,4,4590.0,4140.0,450.0,138.0,4140.0,450.0,4590.0,,,2026-02-13T03:05:35
6727,180948,2021,31,1,2,7178.0,5208.0,1970.0,186.0,5720.0,2124.0,7844.0,,,2026-02-13T03:05:35
6728,180948,2021,31,1,3,7178.0,5208.0,1970.0,186.0,5720.0,2124.0,7844.0,,,2026-02-13T03:05:35
6729,180948,2021,31,1,4,7206.0,5236.0,1970.0,187.0,5750.0,2124.0,7874.0,,,2026-02-13T03:05:35
6730,180948,2021,31,2,2,6077.0,4650.0,1427.0,233.0,,,,,,2026-02-13T03:05:35
6731,180948,2021,31,2,3,6077.0,4650.0,1427.0,233.0,,,,,,2026-02-13T03:05:35
6732,180948,2021,31,2,4,10727.0,9300.0,1427.0,465.0,,,,,,2026-02-13T03:05:35
6733,180984,2021,31,1,2,36310.0,35600.0,710.0,990.0,35600.0,710.0,36310.0,,,2026-02-13T03:05:35
6734,180984,2021,31,1,3,36310.0,35600.0,710.0,990.0,35600.0,710.0,36310.0,,,2026-02-13T03:05:35
6735,180984,2021,31,1,4,36310.0,35600.0,710.0,990.0,35600.0,710.0,36310.0,,,2026-02-13T03:05:35
6736,180984,2021,31,2,2,8650.0,8650.0,0.0,480.0,,,,,,2026-02-13T03:05:35
6737,180984,2021,31,2,3,8650.0,8650.0,0.0,480.0,,,,,,2026-02-13T03:05:35
6738,180984,2021,31,2,4,8650.0,8650.0,0.0,480.0,,,,,,2026-02-13T03:05:35
6739,181002,2021,31,1,2,44524.0,42618.0,1906.0,1334.0,42618.0,1906.0,44524.0,,,2026-02-13T03:05:35
6740,181002,2021,31,1,3,44524.0,42618.0,1906.0,1334.0,42618.0,1906.0,44524.0,,,2026-02-13T03:05:35
6741,181002,2021,31,1,4,44524.0,42618.0,1906.0,1334.0,42618.0,1906.0,44524.0,,,2026-02-13T03:05:35
6742,181002,2021,31,2,2,19096.0,17190.0,1906.0,955.0,,,,,,2026-02-13T03:05:35
6743,181002,2021,31,2,3,19096.0,17190.0,1906.0,955.0,,,,,,2026-02-13T03:05:35
6744,181002,2021,31,2,4,19096.0,17190.0,1906.0,955.0,,,,,,2026-02-13T03:05:35
6745,181020,2021,31,1,2,37880.0,37080.0,800.0,1236.0,37080.0,800.0,37880.0,,,2026-02-13T03:05:35
6746,181020,2021,31,1,3,37880.0,37080.0,800.0,1236.0,37080.0,800.0,37880.0,,,2026-02-13T03:05:35
6747,181020,2021,31,1,4,37880.0,37080.0,800.0,1236.0,37080.0,800.0,37880.0,,,2026-02-13T03:05:35
6748,181020,2021,31,2,2,8586.0,8407.0,179.0,356.0,,,,,,2026-02-13T03:05:35
6749,181020,2021,31,2,3,8586.0,8407.0,179.0,356.0,,,,,,2026-02-13T03:05:35
6750,181020,2021,31,2,4,8586.0,8407.0,179.0,356.0,,,,,,2026-02-13T03:05:35
6751,181127,2021,31,1,2,33590.0,31810.0,1780.0,1315.0,31810.0,1780.0,33590.0,,,2026-02-13T03:05:35
6752,181127,2021,31,1,3,33590.0,31810.0,1780.0,1315.0,31810.0,1780.0,33590.0,,,2026-02-13T03:05:35
6753,181127,2021,31,1,4,33590.0,31810.0,1780.0,1315.0,31810.0,1780.0,33590.0,,,2026-02-13T03:05:35
6754,181127,2021,31,2,2,12460.0,10680.0,1780.0,445.0,,,,,,2026-02-13T03:05:35
6755,181127,2021,31,2,3,12460.0,10680.0,1780.0,445.0,,,,,,2026-02-13T03:05:35
6756,181127,2021,31,2,4,12460.0,10680.0,1780.0,445.0,,,,,,2026-02-13T03:05:35
6757,181145,2021,31,1,2,7140.0,7140.0,0.0,,,,,,,2026-02-13T03:05:35
6758,181145,2021,31,1,3,7140.0,7140.0,0.0,,,,,,,2026-02-13T03:05:35
6759,181145,2021,31,1,4,7140.0,7140.0,0.0,,,,,,,2026-02-13T03:05:35
6760,181215,2021,31,1,2,7940.0,6270.0,1670.0,209.0,6292.0,1694.0,7986.0,,,2026-02-13T03:05:35
6761,181215,2021,31,1,3,7940.0,6270.0,1670.0,209.0,6292.0,1694.0,7986.0,,,2026-02-13T03:05:35
6762,181215,2021,31,1,4,15320.0,13650.0,1670.0,455.0,12498.0,1740.0,14238.0,,,2026-02-13T03:05:35
6763,181215,2021,31,2,2,7542.0,6216.0,1326.0,259.0,,,,,,2026-02-13T03:05:35
6764,181215,2021,31,2,3,7542.0,6216.0,1326.0,259.0,,,,,,2026-02-13T03:05:35
6765,181215,2021,31,2,4,14982.0,13656.0,1326.0,569.0,,,,,,2026-02-13T03:05:35
6766,181297,2021,31,1,2,15439.0,14869.0,570.0,537.0,15532.0,675.0,16207.0,,,2026-02-13T03:05:35
6767,181297,2021,31,1,3,15439.0,14869.0,570.0,537.0,15532.0,675.0,16207.0,,,2026-02-13T03:05:35
6768,181297,2021,31,1,4,15439.0,14869.0,570.0,537.0,15532.0,675.0,16207.0,,,2026-02-13T03:05:35
6769,181297,2021,31,2,2,12158.0,11758.0,400.0,735.0,,,,,,2026-02-13T03:05:35
6770,181297,2021,31,2,3,12158.0,11758.0,400.0,735.0,,,,,,2026-02-13T03:05:35
6771,181297,2021,31,2,4,12158.0,11758.0,400.0,735.0,,,,,,2026-02-13T03:05:35
6772,181303,2021,31,1,2,3195.0,2970.0,225.0,66.0,2970.0,225.0,3195.0,,,2026-02-13T03:05:35
6773,181303,2021,31,1,3,3195.0,2970.0,225.0,66.0,2970.0,225.0,3195.0,,,2026-02-13T03:05:35
6774,181303,2021,31,1,4,4680.0,4455.0,225.0,99.0,4455.0,225.0,4680.0,,,2026-02-13T03:05:35
6775,181312,2021,31,1,2,3420.0,2940.0,480.0,98.0,2940.0,480.0,3420.0,,,2026-02-13T03:05:35
6776,181312,2021,31,1,3,3420.0,2940.0,480.0,98.0,2940.0,480.0,3420.0,,,2026-02-13T03:05:35
6777,181312,2021,31,1,4,4320.0,3840.0,480.0,128.0,3840.0,480.0,4320.0,,,2026-02-13T03:05:35
6778,181330,2021,31,1,2,36746.0,35996.0,750.0,1263.0,35996.0,750.0,36746.0,,,2026-02-13T03:05:35
6779,181330,2021,31,1,3,36746.0,35996.0,750.0,1263.0,35996.0,750.0,36746.0,,,2026-02-13T03:05:35
6780,181330,2021,31,1,4,36746.0,35996.0,750.0,1263.0,35996.0,750.0,36746.0,,,2026-02-13T03:05:35
6781,181330,2021,31,2,2,14613.0,13473.0,1140.0,474.0,,,,,,2026-02-13T03:05:35
6782,181330,2021,31,2,3,14613.0,13473.0,1140.0,474.0,,,,,,2026-02-13T03:05:35
6783,181330,2021,31,2,4,14613.0,13473.0,1140.0,474.0,,,,,,2026-02-13T03:05:35
6784,181394,2021,31,1,2,8136.0,6344.0,1792.0,235.0,6344.0,1792.0,8136.0,,,2026-02-13T03:05:35
6785,181394,2021,31,1,3,8136.0,6344.0,1792.0,235.0,6344.0,1792.0,8136.0,,,2026-02-13T03:05:35
6786,181394,2021,31,1,4,21718.0,19926.0,1792.0,738.0,19926.0,1792.0,21718.0,,,2026-02-13T03:05:35
6787,181394,2021,31,2,2,7752.0,6138.0,1614.0,341.0,,,,,,2026-02-13T03:05:35
6788,181394,2021,31,2,3,7752.0,6138.0,1614.0,341.0,,,,,,2026-02-13T03:05:35
6789,181394,2021,31,2,4,16374.0,14760.0,1614.0,820.0,,,,,,2026-02-13T03:05:35
6790,181419,2021,31,1,2,4080.0,4080.0,0.0,170.0,4080.0,0.0,4080.0,,,2026-02-13T03:05:35
6791,181419,2021,31,1,3,4080.0,4080.0,0.0,170.0,4080.0,0.0,4080.0,,,2026-02-13T03:05:35
6792,181419,2021,31,1,4,4080.0,4080.0,0.0,170.0,4080.0,0.0,4080.0,,,2026-02-13T03:05:35
6793,181428,2021,31,1,2,11941.0,11340.0,601.0,378.0,,,,,,2026-02-13T03:05:35
6794,181428,2021,31,1,3,11941.0,11340.0,601.0,378.0,,,,,,2026-02-13T03:05:35
6795,181428,2021,31,1,4,31111.0,30510.0,601.0,1017.0,,,,,,2026-02-13T03:05:35
6796,181428,2021,31,2,2,9789.0,9207.0,582.0,341.0,,,,,,2026-02-13T03:05:35
6797,181428,2021,31,2,3,9789.0,9207.0,582.0,341.0,,,,,,2026-02-13T03:05:35
6798,181428,2021,31,2,4,26961.0,26379.0,582.0,977.0,,,,,,2026-02-13T03:05:35
6799,181446,2021,31,1,2,38334.0,37402.0,932.0,1304.0,37402.0,932.0,38334.0,,,2026-02-13T03:05:35
6800,181446,2021,31,1,3,38334.0,37402.0,932.0,1304.0,37402.0,932.0,38334.0,,,2026-02-13T03:05:35
6801,181446,2021,31,1,4,38334.0,37402.0,932.0,1304.0,37402.0,932.0,38334.0,,,2026-02-13T03:05:35
6802,181446,2021,31,2,2,7580.0,7400.0,180.0,440.0,,,,,,2026-02-13T03:05:35
6803,181446,2021,31,2,3,7580.0,7400.0,180.0,440.0,,,,,,2026-02-13T03:05:35
6804,181446,2021,31,2,4,7580.0,7400.0,180.0,440.0,,,,,,2026-02-13T03:05:35
6805,181464,2021,31,1,2,9590.0,7770.0,1820.0,259.0,7770.0,2102.0,9872.0,,,2026-02-13T03:05:35
6806,181464,2021,31,1,3,9590.0,7770.0,1820.0,259.0,7770.0,2102.0,9872.0,,,2026-02-13T03:05:35
6807,181464,2021,31,1,4,26720.0,24900.0,1820.0,830.0,24900.0,2102.0,27002.0,,,2026-02-13T03:05:35
6808,181464,2021,31,2,2,7751.0,6138.0,1613.0,341.0,,,,,,2026-02-13T03:05:35
6809,181464,2021,31,2,3,7751.0,6138.0,1613.0,341.0,,,,,,2026-02-13T03:05:35
6810,181464,2021,31,2,4,19541.0,17928.0,1613.0,996.0,,,,,,2026-02-13T03:05:35
6811,181491,2021,31,1,2,3750.0,3150.0,600.0,105.0,3150.0,600.0,3750.0,,,2026-02-13T03:05:35
6812,181491,2021,31,1,3,3750.0,3150.0,600.0,105.0,3150.0,600.0,3750.0,,,2026-02-13T03:05:35
6813,181491,2021,31,1,4,5010.0,4410.0,600.0,147.0,4410.0,600.0,5010.0,,,2026-02-13T03:05:35
6814,181534,2021,31,1,2,7800.0,5640.0,2160.0,186.0,5520.0,2160.0,7680.0,,,2026-02-13T03:05:35
6815,181534,2021,31,1,3,7800.0,5640.0,2160.0,186.0,5520.0,2160.0,7680.0,,,2026-02-13T03:05:35
6816,181534,2021,31,1,4,7800.0,5640.0,2160.0,186.0,5520.0,2160.0,7680.0,,,2026-02-13T03:05:35
6817,181534,2021,31,2,2,9120.0,9120.0,0.0,380.0,,,,,,2026-02-13T03:05:35
6818,181534,2021,31,2,3,9120.0,9120.0,0.0,380.0,,,,,,2026-02-13T03:05:35
6819,181534,2021,31,2,4,9120.0,9120.0,0.0,380.0,,,,,,2026-02-13T03:05:35
6820,181543,2021,31,1,2,7236.0,6720.0,516.0,210.0,6720.0,866.0,7586.0,,,2026-02-13T03:05:35
6821,181543,2021,31,1,3,7236.0,6720.0,516.0,210.0,6720.0,866.0,7586.0,,,2026-02-13T03:05:35
6822,181543,2021,31,1,4,7236.0,6720.0,516.0,210.0,6720.0,866.0,7586.0,,,2026-02-13T03:05:35
6823,181604,2021,31,1,2,21800.0,21800.0,0.0,795.0,21800.0,0.0,21800.0,,,2026-02-13T03:05:35
6824,181604,2021,31,1,3,21800.0,21800.0,0.0,795.0,21800.0,0.0,21800.0,,,2026-02-13T03:05:35
6825,181604,2021,31,1,4,21800.0,21800.0,0.0,795.0,21800.0,0.0,21800.0,,,2026-02-13T03:05:35
6826,181604,2021,31,2,2,17638.0,17638.0,0.0,656.0,,,,,,2026-02-13T03:05:35
6827,181604,2021,31,2,3,17638.0,17638.0,0.0,656.0,,,,,,2026-02-13T03:05:35
6828,181604,2021,31,2,4,17638.0,17638.0,0.0,656.0,,,,,,2026-02-13T03:05:35
6829,181640,2021,31,1,2,3192.0,2856.0,336.0,102.0,2448.0,288.0,2736.0,,,2026-02-13T03:05:35
6830,181640,2021,31,1,3,3192.0,2856.0,336.0,102.0,2448.0,288.0,2736.0,,,2026-02-13T03:05:35
6831,181640,2021,31,1,4,3780.0,3444.0,336.0,123.0,2952.0,288.0,3240.0,,,2026-02-13T03:05:35
6832,181738,2021,31,1,2,26060.0,24960.0,1100.0,1040.0,24960.0,1100.0,26060.0,,,2026-02-13T03:05:35
6833,181738,2021,31,1,3,26060.0,24960.0,1100.0,1040.0,24960.0,1100.0,26060.0,,,2026-02-13T03:05:35
6834,181738,2021,31,1,4,26060.0,24960.0,1100.0,1040.0,24960.0,1100.0,26060.0,,,2026-02-13T03:05:35
6835,181738,2021,31,2,2,31440.0,27840.0,3600.0,1160.0,,,,,,2026-02-13T03:05:35
6836,181738,2021,31,2,3,31440.0,27840.0,3600.0,1160.0,,,,,,2026-02-13T03:05:35
6837,181738,2021,31,2,4,31440.0,27840.0,3600.0,1160.0,,,,,,2026-02-13T03:05:35
6838,181765,2021,31,1,2,5483.0,4726.0,757.0,139.0,4726.0,757.0,5483.0,,,2026-02-13T03:05:35
6839,181765,2021,31,1,3,5483.0,4726.0,757.0,139.0,4726.0,757.0,5483.0,,,2026-02-13T03:05:35
6840,181765,2021,31,1,4,5483.0,4726.0,757.0,139.0,4726.0,757.0,5483.0,,,2026-02-13T03:05:35
6841,181783,2021,31,1,2,7428.0,5580.0,1848.0,186.0,5700.0,1918.0,7618.0,,,2026-02-13T03:05:35
6842,181783,2021,31,1,3,7428.0,5580.0,1848.0,186.0,5700.0,1918.0,7618.0,,,2026-02-13T03:05:35
6843,181783,2021,31,1,4,7458.0,5610.0,1848.0,187.0,5700.0,1918.0,7618.0,,,2026-02-13T03:05:35
6844,181783,2021,31,2,2,5412.0,4185.0,1227.0,233.0,,,,,,2026-02-13T03:05:35
6845,181783,2021,31,2,3,5412.0,4185.0,1227.0,233.0,,,,,,2026-02-13T03:05:35
6846,181783,2021,31,2,4,9597.0,8370.0,1227.0,465.0,,,,,,2026-02-13T03:05:35
6847,181817,2021,31,1,2,2976.0,2556.0,420.0,107.0,2556.0,420.0,2976.0,,,2026-02-13T03:05:35
6848,181817,2021,31,1,3,2976.0,2556.0,420.0,107.0,2556.0,420.0,2976.0,,,2026-02-13T03:05:35
6849,181817,2021,31,1,4,3072.0,2652.0,420.0,111.0,2652.0,420.0,3072.0,,,2026-02-13T03:05:35
6850,181853,2021,31,1,2,19900.0,19450.0,450.0,700.0,19450.0,450.0,19900.0,,,2026-02-13T03:05:35
6851,181853,2021,31,1,3,19900.0,19450.0,450.0,700.0,19450.0,450.0,19900.0,,,2026-02-13T03:05:35
6852,181853,2021,31,1,4,19900.0,19450.0,450.0,700.0,19450.0,450.0,19900.0,,,2026-02-13T03:05:35
6853,181853,2021,31,2,2,5700.0,5100.0,600.0,425.0,,,,,,2026-02-13T03:05:35
6854,181853,2021,31,2,3,5700.0,5100.0,600.0,425.0,,,,,,2026-02-13T03:05:35
6855,181853,2021,31,2,4,5700.0,5100.0,600.0,425.0,,,,,,2026-02-13T03:05:35
6856,182005,2021,32,1,2,3848.0,3293.0,555.0,128.0,3293.0,555.0,3848.0,,,2026-02-13T03:05:35
6857,182005,2021,32,1,3,3848.0,3293.0,555.0,128.0,3293.0,555.0,3848.0,,,2026-02-13T03:05:35
6858,182005,2021,32,1,4,11534.0,10979.0,555.0,249.0,10979.0,555.0,11534.0,,,2026-02-13T03:05:35
6859,182148,2021,32,1,2,14731.0,14731.0,0.0,,15663.0,0.0,15663.0,,,2026-02-13T03:05:35
6860,182148,2021,32,1,3,14731.0,14731.0,0.0,,15663.0,0.0,15663.0,,,2026-02-13T03:05:35
6861,182148,2021,32,1,4,14731.0,14731.0,0.0,,15663.0,0.0,15663.0,,,2026-02-13T03:05:35
6862,182281,2021,32,1,2,8737.0,7949.0,788.0,249.0,7949.0,788.0,8737.0,,,2026-02-13T03:05:35
6863,182281,2021,32,1,3,8737.0,7949.0,788.0,249.0,7949.0,788.0,8737.0,,,2026-02-13T03:05:35
6864,182281,2021,32,1,4,24828.0,24040.0,788.0,523.0,24040.0,788.0,24828.0,,,2026-02-13T03:05:35
6865,182281,2021,32,2,2,6607.0,5823.0,784.0,306.0,,,,,,2026-02-13T03:05:35
6866,182281,2021,32,2,3,6607.0,5823.0,784.0,306.0,,,,,,2026-02-13T03:05:35
6867,182281,2021,32,2,4,22698.0,21914.0,784.0,642.0,,,,,,2026-02-13T03:05:35
6868,182290,2021,32,1,2,8737.0,7923.0,814.0,264.0,7470.0,1118.0,8588.0,,,2026-02-13T03:05:35
6869,182290,2021,32,1,3,8737.0,7923.0,814.0,264.0,7470.0,1118.0,8588.0,,,2026-02-13T03:05:35
6870,182290,2021,32,1,4,24827.0,24013.0,814.0,537.0,23562.0,1118.0,24680.0,,,2026-02-13T03:05:35
6871,182290,2021,32,2,2,6290.0,5625.0,665.0,304.0,,,,,,2026-02-13T03:05:35
6872,182290,2021,32,2,3,6290.0,5625.0,665.0,304.0,,,,,,2026-02-13T03:05:35
6873,182290,2021,32,2,4,22380.0,21715.0,665.0,640.0,,,,,,2026-02-13T03:05:35
6874,182306,2021,32,1,2,3683.0,3518.0,165.0,110.0,3428.0,165.0,3593.0,,,2026-02-13T03:05:35
6875,182306,2021,32,1,3,3683.0,3518.0,165.0,110.0,3428.0,165.0,3593.0,,,2026-02-13T03:05:35
6876,182306,2021,32,1,4,10399.0,10219.0,180.0,368.0,12644.0,165.0,12809.0,,,2026-02-13T03:05:35
6877,182458,2021,32,1,2,35508.0,34319.0,1189.0,1460.0,34319.0,1189.0,35508.0,,,2026-02-13T03:05:35
6878,182458,2021,32,1,3,35508.0,34319.0,1189.0,1460.0,34319.0,1189.0,35508.0,,,2026-02-13T03:05:35
6879,182458,2021,32,1,4,35508.0,34319.0,1189.0,1460.0,34319.0,1189.0,35508.0,,,2026-02-13T03:05:35
6880,182458,2021,32,2,2,19165.0,18700.0,465.0,530.0,,,,,,2026-02-13T03:05:35
6881,182458,2021,32,2,3,19165.0,18700.0,465.0,530.0,,,,,,2026-02-13T03:05:35
6882,182458,2021,32,2,4,19165.0,18700.0,465.0,530.0,,,,,,2026-02-13T03:05:35
6883,182500,2021,32,1,2,2934.0,2634.0,300.0,110.0,2634.0,300.0,2934.0,,,2026-02-13T03:05:35
6884,182500,2021,32,1,3,2934.0,2634.0,300.0,110.0,2634.0,300.0,2934.0,,,2026-02-13T03:05:35
6885,182500,2021,32,1,4,10620.0,10320.0,300.0,231.0,10320.0,300.0,10620.0,,,2026-02-13T03:05:35
6886,182564,2021,32,1,2,3748.0,3293.0,455.0,110.0,3293.0,455.0,3748.0,,,2026-02-13T03:05:35
6887,182564,2021,32,1,3,3748.0,3293.0,455.0,110.0,3293.0,455.0,3748.0,,,2026-02-13T03:05:35
6888,182564,2021,32,1,4,11434.0,10979.0,455.0,231.0,10979.0,455.0,11434.0,,,2026-02-13T03:05:35
6889,182634,2021,33,1,2,44930.0,44130.0,800.0,1515.0,45454.0,800.0,46254.0,,,2026-02-13T03:05:35
6890,182634,2021,33,1,3,44930.0,44130.0,800.0,1515.0,45454.0,800.0,46254.0,,,2026-02-13T03:05:35
6891,182634,2021,33,1,4,44930.0,44130.0,800.0,1515.0,45454.0,800.0,46254.0,,,2026-02-13T03:05:35
6892,182634,2021,33,2,2,7320.0,7200.0,120.0,500.0,,,,,,2026-02-13T03:05:35
6893,182634,2021,33,2,3,7320.0,7200.0,120.0,500.0,,,,,,2026-02-13T03:05:35
6894,182634,2021,33,2,4,7320.0,7200.0,120.0,500.0,,,,,,2026-02-13T03:05:35
6895,182670,2021,33,1,2,60648.0,58953.0,1695.0,7860.0,58953.0,1917.0,60870.0,,,2026-02-13T03:05:35
6896,182670,2021,33,1,3,60648.0,58953.0,1695.0,7860.0,58953.0,1917.0,60870.0,,,2026-02-13T03:05:35
6897,182670,2021,33,1,4,60648.0,58953.0,1695.0,7860.0,58953.0,1917.0,60870.0,,,2026-02-13T03:05:35
6898,182670,2021,33,2,2,59283.0,58953.0,330.0,7860.0,,,,,,2026-02-13T03:05:35
6899,182670,2021,33,2,3,59283.0,58953.0,330.0,7860.0,,,,,,2026-02-13T03:05:35
6900,182670,2021,33,2,4,59283.0,58953.0,330.0,7860.0,,,,,,2026-02-13T03:05:35
6901,182795,2021,33,1,2,42100.0,38100.0,4000.0,1270.0,38100.0,4000.0,42100.0,,,2026-02-13T03:05:35
6902,182795,2021,33,1,3,42100.0,38100.0,4000.0,1270.0,38100.0,4000.0,42100.0,,,2026-02-13T03:05:35
6903,182795,2021,33,1,4,42100.0,38100.0,4000.0,1270.0,38100.0,4000.0,42100.0,,,2026-02-13T03:05:35
6904,182795,2021,33,2,2,36650.0,36150.0,500.0,665.0,,,,,,2026-02-13T03:05:35
6905,182795,2021,33,2,3,36650.0,36150.0,500.0,665.0,,,,,,2026-02-13T03:05:35
6906,182795,2021,33,2,4,36650.0,36150.0,500.0,665.0,,,,,,2026-02-13T03:05:35
6907,182829,2021,33,2,2,35310.0,35000.0,310.0,1140.0,,,,,,2026-02-13T03:05:35
6908,182829,2021,33,2,3,35310.0,35000.0,310.0,1140.0,,,,,,2026-02-13T03:05:35
6909,182829,2021,33,2,4,40310.0,40000.0,310.0,1290.0,,,,,,2026-02-13T03:05:35
6910,182917,2021,33,1,2,24000.0,23400.0,600.0,,23000.0,600.0,23600.0,,,2026-02-13T03:05:35
6911,182917,2021,33,1,3,24000.0,23400.0,600.0,,23000.0,600.0,23600.0,,,2026-02-13T03:05:35
6912,182917,2021,33,1,4,24000.0,23400.0,600.0,,23000.0,600.0,23600.0,,,2026-02-13T03:05:35
6913,182980,2021,33,1,2,28360.0,27108.0,1252.0,1886.0,39390.0,1252.0,40642.0,,,2026-02-13T03:05:35
6914,182980,2021,33,1,3,28360.0,27108.0,1252.0,1886.0,39390.0,1252.0,40642.0,,,2026-02-13T03:05:35
6915,182980,2021,33,1,4,28360.0,27108.0,1252.0,1886.0,39390.0,1252.0,40642.0,,,2026-02-13T03:05:35
6916,182980,2021,33,2,2,15048.0,14568.0,480.0,599.0,,,,,,2026-02-13T03:05:35
6917,182980,2021,33,2,3,15048.0,14568.0,480.0,599.0,,,,,,2026-02-13T03:05:35
6918,182980,2021,33,2,4,15048.0,14568.0,480.0,599.0,,,,,,2026-02-13T03:05:35
6919,183026,2021,33,1,2,15380.0,15000.0,380.0,625.0,15000.0,380.0,15380.0,,,2026-02-13T03:05:35
6920,183026,2021,33,1,3,15380.0,15000.0,380.0,625.0,15000.0,380.0,15380.0,,,2026-02-13T03:05:35
6921,183026,2021,33,1,4,15380.0,15000.0,380.0,625.0,15000.0,380.0,15380.0,,,2026-02-13T03:05:35
6922,183026,2021,33,2,2,19470.0,18900.0,570.0,700.0,,,,,,2026-02-13T03:05:35
6923,183026,2021,33,2,3,19470.0,18900.0,570.0,700.0,,,,,,2026-02-13T03:05:35
6924,183026,2021,33,2,4,19470.0,18900.0,570.0,700.0,,,,,,2026-02-13T03:05:35
6925,183044,2021,33,1,2,18962.0,15520.0,3442.0,645.0,15520.0,3442.0,18962.0,,,2026-02-13T03:05:35
6926,183044,2021,33,1,3,18962.0,15520.0,3442.0,645.0,15520.0,3442.0,18962.0,,,2026-02-13T03:05:35
6927,183044,2021,33,1,4,37202.0,33760.0,3442.0,1405.0,33760.0,3442.0,37202.0,,,2026-02-13T03:05:35
6928,183044,2021,33,2,2,16352.0,14170.0,2182.0,785.0,,,,,,2026-02-13T03:05:35
6929,183044,2021,33,2,3,16352.0,14170.0,2182.0,785.0,,,,,,2026-02-13T03:05:35
6930,183044,2021,33,2,4,29992.0,27810.0,2182.0,1370.0,,,,,,2026-02-13T03:05:35
6931,183062,2021,33,1,2,14638.0,11754.0,2884.0,490.0,11754.0,2884.0,14638.0,,,2026-02-13T03:05:35
6932,183062,2021,33,1,3,14638.0,11754.0,2884.0,490.0,11754.0,2884.0,14638.0,,,2026-02-13T03:05:35
6933,183062,2021,33,1,4,24994.0,22110.0,2884.0,921.0,22110.0,2884.0,24994.0,,,2026-02-13T03:05:35
6934,183062,2021,33,2,2,11862.0,9756.0,2106.0,542.0,,,,,,2026-02-13T03:05:35
6935,183062,2021,33,2,3,11862.0,9756.0,2106.0,542.0,,,,,,2026-02-13T03:05:35
6936,183062,2021,33,2,4,13122.0,11016.0,2106.0,612.0,,,,,,2026-02-13T03:05:35
6937,183071,2021,33,1,2,15785.0,15150.0,635.0,630.0,15150.0,635.0,15785.0,,,2026-02-13T03:05:35
6938,183071,2021,33,1,3,15785.0,15150.0,635.0,630.0,15150.0,635.0,15785.0,,,2026-02-13T03:05:35
6939,183071,2021,33,1,4,33985.0,33350.0,635.0,1390.0,33350.0,635.0,33985.0,,,2026-02-13T03:05:35
6940,183071,2021,33,2,2,14605.0,14170.0,435.0,785.0,,,,,,2026-02-13T03:05:35
6941,183071,2021,33,2,3,14605.0,14170.0,435.0,785.0,,,,,,2026-02-13T03:05:35
